id,scode,sname,hospital_id,hospital_name
1636,9,Uttar Pradesh,99546,Community Health Centre Bewa
1637,9,Uttar Pradesh,99547,Community Health Centre Itwa
1638,9,Uttar Pradesh,99298,Community Health Centre Baroli Ahir
1639,9,Uttar Pradesh,99548,Community Health Centre Sohratgarh
1640,9,Uttar Pradesh,99287,Community Health Centre Mubarakpur
1641,9,Uttar Pradesh,99549,Community Health Centre Uska Bazar
1642,9,Uttar Pradesh,99261,District Combined Hospital Hapur
1643,9,Uttar Pradesh,99266,District MMG Hospital Ghaziabad
1644,9,Uttar Pradesh,99633,"Community Health Centre Sarai Khalis, Asothar"
1645,9,Uttar Pradesh,99144,District Women Hospital Bareilly
1646,9,Uttar Pradesh,99295,District Women Hospital Budaun
1647,9,Uttar Pradesh,99325,Community Health Centre Maholi
1648,9,Uttar Pradesh,99271,Community Health Centre Khekra
1649,9,Uttar Pradesh,99550,Community Health Centre Madhupur (Robertsganj)
1650,9,Uttar Pradesh,99566,Community Health Centre Harnahi
1651,9,Uttar Pradesh,99135,Community Health Centre Achnera
1652,9,Uttar Pradesh,99317,Community Health Centre Sirathu
1653,9,Uttar Pradesh,99305,Community Health Centre Puwarka
1654,9,Uttar Pradesh,99273,Community Health Centre Dibai
1655,9,Uttar Pradesh,99292,Community Health Centre Mohanlalganj
1656,9,Uttar Pradesh,99900608,100 Beded Dch Sarpataha Bhadohi
1657,9,Uttar Pradesh,99291,Community Health Centre Kakori
1658,9,Uttar Pradesh,99293,Community Health Centre Sarojini Nagar
1659,9,Uttar Pradesh,99268,District Combined Hospital GB Nagar
1660,9,Uttar Pradesh,99635,Community Health Centre Gondlamau
1661,9,Uttar Pradesh,99260,Community Health Centre Garh
1662,9,Uttar Pradesh,99333,Community Health Centre Phardhan
1663,9,Uttar Pradesh,99422,Community Health Centre Bhadaura
1664,9,Uttar Pradesh,99313,Civil Hospital Linziganj Farrukhabad
1665,9,Uttar Pradesh,99314,District Combined Hospital Manjhanpur Kaushambi
1666,9,Uttar Pradesh,99311,Community Health Centre Budhana
1667,9,Uttar Pradesh,99337,Community Health Centre Jalaalpur
1668,9,Uttar Pradesh,99146,District Women Hospital Prayagraj
1669,9,Uttar Pradesh,99302,Community Health Centre Behat
1670,9,Uttar Pradesh,99310,Community Health Centre Bhawanpur
1671,9,Uttar Pradesh,99634,Community Health Centre Gajipur
1672,9,Uttar Pradesh,99304,Community Health Centre Nakur
1673,9,Uttar Pradesh,99616,Community Health Centre Asafpur
1674,9,Uttar Pradesh,99230,Community Health Centre Dhanpura
1675,9,Uttar Pradesh,99232,Community Health Centre Tundla
1676,9,Uttar Pradesh,99900606,100 Saiyaa Combined Hospital Hardoi
1677,9,Uttar Pradesh,99226,Community Health Centre Saifai
1678,9,Uttar Pradesh,99417,Community Health Centre Jewar
1679,9,Uttar Pradesh,99255,Community Health Centre Mawana
1680,9,Uttar Pradesh,99462,Community Health Centre Pukhraya
1681,9,Uttar Pradesh,99459,Community Health Centre Tirwa
1682,9,Uttar Pradesh,99466,Community Health Centre Bilhaur
1683,9,Uttar Pradesh,99256,Community Health Centre Sardhana
1684,9,Uttar Pradesh,99471,Community Health Centre Patiyali
1685,9,Uttar Pradesh,99472,Community Health Centre Sahawar
1686,9,Uttar Pradesh,99636,Community Health Centre Machhrehta
1687,9,Uttar Pradesh,99477,Community Health Centre Kubernath
1688,9,Uttar Pradesh,99517,Community Health Centre Koraon
1689,9,Uttar Pradesh,99383,Community Health Centre Faridpur
1690,9,Uttar Pradesh,99484,Community Health Centre Farenda
1691,9,Uttar Pradesh,99485,Community Health Centre Maharajganj
1692,9,Uttar Pradesh,99487,Community Health Centre Ratanpur
1693,9,Uttar Pradesh,99215,District Combined Hospital Sambhal
1694,9,Uttar Pradesh,99319,Community Health Centre Biswan
1695,9,Uttar Pradesh,99320,Community Health Centre Laharpur
1696,9,Uttar Pradesh,99501,Community Health Centre Jansath
1697,9,Uttar Pradesh,99502,Community Health Centre Khatauli
1698,9,Uttar Pradesh,99390,Community Health Centre Binawar
1699,9,Uttar Pradesh,99506,Community Health Centre Neoria
1700,9,Uttar Pradesh,99530,Community Health Centre Swar
1701,9,Uttar Pradesh,99512,Community Health Centre Raniganj
1702,9,Uttar Pradesh,99505,Community Health Centre Biselpur
1703,9,Uttar Pradesh,99508,Community Health Centre Madho Tanda
1704,9,Uttar Pradesh,99520,Community Health Centre Soraon
1705,9,Uttar Pradesh,99553,Community Health Centre Jaisinghpur
1706,9,Uttar Pradesh,99535,Community Health Centre Khalilabad
1707,9,Uttar Pradesh,99272,Community Health Centre Gulawati
1708,9,Uttar Pradesh,99326,Community Health Centre Dhaurahra
1709,9,Uttar Pradesh,99393,Community Health Centre Sahaswan
1710,9,Uttar Pradesh,99340,Community Health Centre Gauriganj
1711,9,Uttar Pradesh,99543,Community Health Centre Ikauna
1712,9,Uttar Pradesh,99588,District Women Hospital Jaunpur
1713,9,Uttar Pradesh,99139,Community Health Centre Bhadohi
1714,9,Uttar Pradesh,99145,District Women Hospital Basti
1715,9,Uttar Pradesh,99155,Community Health Centre Harraiya Basti
1716,9,Uttar Pradesh,99595,Mahatma Gandhi District Combined Hospital Siddharth Nagar
1717,9,Uttar Pradesh,99278,Community Health Centre Lakhawati
1718,9,Uttar Pradesh,99252,District Hospital Sultanpur
1719,9,Uttar Pradesh,99154,Community Health Centre Bhanpur
1720,9,Uttar Pradesh,99208,Swami Kalyan Dev District Hospital Muzaffar Nagar
1721,9,Uttar Pradesh,99174,Bagla District Hospital Hathras
1722,9,Uttar Pradesh,99187,Community Health Centre Maudaha
1723,9,Uttar Pradesh,99263,District Combined Hospital Sikandrabad
1724,9,Uttar Pradesh,99424,Community Health Centre Kashimabad
1725,9,Uttar Pradesh,99901794,Chc Amrawlisomali Saltuwa
1726,9,Uttar Pradesh,99338,Community Health Centre Tanda (Ambedkar Nagar)
1727,9,Uttar Pradesh,99162,Community Health Centre Chhani
1728,9,Uttar Pradesh,99184,Community Health Centre Nauranga
1729,9,Uttar Pradesh,99186,Community Health Centre Muskara
1730,9,Uttar Pradesh,99355,Community Health Centre Chittaura
1731,9,Uttar Pradesh,99581,District Female Hospital MCH Wing Akbarpur Kanpur Dehat
1732,9,Uttar Pradesh,99239,Community Health Centre Goverdhan
1733,9,Uttar Pradesh,99346,Community Health Centre Hasanpur
1734,9,Uttar Pradesh,99150,Community Health Centre Mehnagar
1735,9,Uttar Pradesh,99198,District Women Hospital Balrampur
1736,9,Uttar Pradesh,99441,Community Health Centre Jalaun
1737,9,Uttar Pradesh,99246,Community Health Centre Najibabad
1738,9,Uttar Pradesh,99301,Community Health Centre Kheragarh
1739,9,Uttar Pradesh,99156,Community Health Centre Rudhauli Basti
1740,9,Uttar Pradesh,99900461,CHC BANI AT KOTWA BAHADURPUR
1741,9,Uttar Pradesh,99583,100 Beded Combined Hospital Atrauliya Azamgarh
1742,9,Uttar Pradesh,99557,Community Health Centre Bichhiya
1743,9,Uttar Pradesh,99561,Community Health Centre Safipur
1744,9,Uttar Pradesh,99431,Community Health Centre Wazeerganj
1745,9,Uttar Pradesh,99446,Community Health Centre Badlapur
1746,9,Uttar Pradesh,99460,Community Health Centre Akbarpur Kanpur Dehat
1747,9,Uttar Pradesh,99564,Community Health Centre Gangapur
1748,9,Uttar Pradesh,99447,Community Health Centre Buxa At Naupedwa
1749,9,Uttar Pradesh,99449,Community Health Centre Machhalishahar
1750,9,Uttar Pradesh,99448,Community Health Centre Kerakat
1751,9,Uttar Pradesh,99567,District Male Hospital Budaun
1752,9,Uttar Pradesh,99210,Community Health Centre Panwari
1753,9,Uttar Pradesh,99173,Community Health Centre Charkhari
1754,9,Uttar Pradesh,99233,Community Health Centre Bhogaon
1755,9,Uttar Pradesh,99234,Community Health Centre Ghiror (Godhna)
1756,9,Uttar Pradesh,99235,Community Health Centre Karhal
1757,9,Uttar Pradesh,99213,Pandit Deendayal Upadyaya District Combined Hospital Bijnor
1758,9,Uttar Pradesh,99312,District Combined Hospital Chitrakoot
1759,9,Uttar Pradesh,99188,Community Health Centre Tahbarpur
1760,9,Uttar Pradesh,99236,Community Health Centre Kuchela
1761,9,Uttar Pradesh,99237,Community Health Centre Kurawali
1762,9,Uttar Pradesh,99241,Community Health Centre Chhata
1763,9,Uttar Pradesh,99244,Community Health Centre Haldaur
1764,9,Uttar Pradesh,99262,Babu Banarasi Das Gupta Government District Hospital Bulandshahr
1765,9,Uttar Pradesh,99137,Maharaja Chet Singh District Hospital Bhadohi
1766,9,Uttar Pradesh,99575,Joint Hospital Bachraun Amroha
1767,9,Uttar Pradesh,99900491,100 Saiyaa Combined Hospital Kumarganj Faizabad Ayodhya
1768,9,Uttar Pradesh,99574,SSMJ Hospital Khurja Bulandshahar
1769,9,Uttar Pradesh,99571,Pandit Kamalapati Tripathi District Hospital Chandauli
1770,9,Uttar Pradesh,99573,100 Bedded Combined Hospital Chhibramau Kannauj
1771,9,Uttar Pradesh,99900609,30 Bedded Mch Wing Machalisahar Jaunpur
1772,9,Uttar Pradesh,99579,District Hospital Mau
1773,9,Uttar Pradesh,99580,District Women Hospital Mau
1774,9,Uttar Pradesh,99584,100 Bedded Combined Hospital Tarwa Azamgarh
1775,9,Uttar Pradesh,99136,Maharaja Balavant Singh District Hospital
1776,9,Uttar Pradesh,99577,District Women Hospital Moradabad
1777,9,Uttar Pradesh,99572,District Combined Hospital Kannauj
1778,9,Uttar Pradesh,99576,Rajkiya Mahila chikitsalay Mughal Sarai Chandauli
1779,9,Uttar Pradesh,99578,District Women Hospital Varanasi
1780,9,Uttar Pradesh,99589,Dr B R Ambedkar District Women Hospital Etawah
1781,9,Uttar Pradesh,99582,District Women Hospital Pilibhit
1782,9,Uttar Pradesh,99181,Community Health Centre Sadabad
1783,9,Uttar Pradesh,99179,Community Health Centre Mursan
1784,9,Uttar Pradesh,99901433,Kanaili Bara
1785,9,Uttar Pradesh,99591,District Hospital Male Kanpur Dehat
1786,9,Uttar Pradesh,99592,District Male Hospital Ballia
1787,9,Uttar Pradesh,99585,District Male Hospital Ayodhya
1788,9,Uttar Pradesh,99183,Community Health Centre Sasni
1789,9,Uttar Pradesh,99203,Maharshi Dayanand Saraswati District Male Hospital Mathura
1790,9,Uttar Pradesh,99590,District Women Hospital Mother & Child Hospital Raebareli
1791,9,Uttar Pradesh,99594,District Male Hospital Pilibhit
1792,9,Uttar Pradesh,99586,District Women Hospital Banda
1793,9,Uttar Pradesh,99587,Shri Chittu Pandey District Women Hospital Ballia
1794,9,Uttar Pradesh,99593,Amar Shaheed UmaNath Singh District Hospital Jaunpur
1795,9,Uttar Pradesh,99900603,30 Bedded Mch Wing Mohanlalganj Lucknow
1796,9,Uttar Pradesh,99900493,50 BEDED COMBINED HOSPITAL CHANDARNAGAR
1797,9,Uttar Pradesh,99900604,50 Beded Mch Wing Chinhut Lucknow
1798,9,Uttar Pradesh,99901415,Agota
1799,9,Uttar Pradesh,99901851,CHC Bawan
1800,9,Uttar Pradesh,34021,AHM DUFFERIN HOSPITAL KANPUR NAGAR
1801,9,Uttar Pradesh,99901574,Akhandnagar
1802,9,Uttar Pradesh,99900819,Arra
1803,9,Uttar Pradesh,99900139,Ashok Nagar Gaura Manjhanpur
1804,9,Uttar Pradesh,34014,AUTONOMOUS STATE MEDICAL COLLAGE BABU ISHWAR SHARAN HOSPITAL GONDA
1805,9,Uttar Pradesh,99900522,"Autonomous State Medical College, Sonebhadra"
1806,9,Uttar Pradesh,99902508,"Baba Kinaram Autonomous State Medical College (Associated),Pandit Kamalapati Tripathi District Combined Hospital, Chandauli"
1807,9,Uttar Pradesh,99901406,Babhanjot
1808,9,Uttar Pradesh,99901473,Badraon
1809,9,Uttar Pradesh,99901793,Bahadurpur
1810,9,Uttar Pradesh,99900821,Bangali Mohal
1811,9,Uttar Pradesh,99900072,Baskhari
1812,9,Uttar Pradesh,99901760,Bazar Shukul
1813,9,Uttar Pradesh,99901417,B B Nagar
1814,9,Uttar Pradesh,99900824,Begumpurwa
1815,9,Uttar Pradesh,99901575,Bhadaiyan
1816,9,Uttar Pradesh,99900455,Bhanpur
1817,9,Uttar Pradesh,99900348,Bhathat
1818,9,Uttar Pradesh,99901380,Bhiyon
1819,9,Uttar Pradesh,99901576,Chc Dehdhagupur
1820,9,Uttar Pradesh,99901458,Chc Doharighat
1821,9,Uttar Pradesh,99901582,Chc Durgaganj
1822,9,Uttar Pradesh,99901763,CHC Fursatganj
1823,9,Uttar Pradesh,99901800,Chc Gainsari Lathawer
1824,9,Uttar Pradesh,99901392,Chc Jaitpur
1825,9,Uttar Pradesh,99901438,Chc Kandhla
1826,9,Uttar Pradesh,99901553,CHC Kharkhoda
1827,9,Uttar Pradesh,99901554,CHC Machhra
1828,9,Uttar Pradesh,99901442,Chc Maidhi
1829,9,Uttar Pradesh,99901459,Chc Majhwara
1830,9,Uttar Pradesh,99901403,CHC Pachpedwa
1831,9,Uttar Pradesh,99901396,Chc Payagpur Kot Bazar
1832,9,Uttar Pradesh,99901386,Chc Ranipur
1833,9,Uttar Pradesh,37217,Chc Sarnath
1834,9,Uttar Pradesh,99901573,Chc Satha At Loharsan
1835,9,Uttar Pradesh,99901408,C H C Tarabganj
1836,9,Uttar Pradesh,99900514,Chinhat
1837,9,Uttar Pradesh,99900025,City Polyclinic Basantpur
1838,9,Uttar Pradesh,99900438,Combined Hospital Thakurganj Lucknow
1839,9,Uttar Pradesh,99901407,Community Health Center Chhapaiya
1840,9,Uttar Pradesh,99900499,Community Health Center Gudamba
1841,9,Uttar Pradesh,99900083,"COMMUNITY HEALTH CENTER,KAPTANGANJ"
1842,9,Uttar Pradesh,99900081,Community Health Centre Kudraha
1843,9,Uttar Pradesh,1220,Composite Hospital Crpf Rampur
1844,9,Uttar Pradesh,1062,Composite Hospital SSB Gorakhpur
1845,9,Uttar Pradesh,99901470,Dakor
1846,9,Uttar Pradesh,99901419,Danpur
1847,9,Uttar Pradesh,99900833,Dharmendra Nagar
1848,9,Uttar Pradesh,34028,DISTRICT HOSPITAL BASTI
1849,9,Uttar Pradesh,34036,District Male Hospital Banda
1850,9,Uttar Pradesh,34006,DISTRICT WOMEN HOSPITAL AGRA
1851,9,Uttar Pradesh,34008,Divisional District Hospital Azamgarh
1852,9,Uttar Pradesh,99901577,Dostpur
1853,9,Uttar Pradesh,34025,Dr Bhimrao Ambedkar Combined Male Hospital Etawah
1854,9,Uttar Pradesh,99900834,Gajju Purwa Jajmau
1855,9,Uttar Pradesh,99900835,Ganeshpur Gaon
1856,9,Uttar Pradesh,99900082,Gaur
1857,9,Uttar Pradesh,99900500,Gosaiganj
1858,9,Uttar Pradesh,34043,GSVM MEDICAL COLLEGE AND ASSOCIATED HOSPITAL KANPUR 
1859,9,Uttar Pradesh,99900154,Gulab Bagh
1860,9,Uttar Pradesh,99900152,Harraiya
1861,9,Uttar Pradesh,99901432,Ismailpur
1862,9,Uttar Pradesh,99903033,Itaunja
1863,9,Uttar Pradesh,99901764,Jagdishpur
1864,9,Uttar Pradesh,99901381,Jahangir Ganj
1865,9,Uttar Pradesh,99901421,Jahngirabad
1866,9,Uttar Pradesh,99901765,Jamon
1867,9,Uttar Pradesh,99901202,Jatau
1868,9,Uttar Pradesh,408,Jawaharlal Nehru Medical College & Hospital
1869,9,Uttar Pradesh,99901578,Karodikala
1870,9,Uttar Pradesh,99900070,Katehari
1871,9,Uttar Pradesh,99901543,Kaurihar
1872,9,Uttar Pradesh,99900848,Kda Jajmau
1873,9,Uttar Pradesh,34005,King Georges Medical University
1874,9,Uttar Pradesh,99901439,Kudana
1875,9,Uttar Pradesh,99901391,Kurara
1876,9,Uttar Pradesh,99901579,Kurebhar
1877,9,Uttar Pradesh,99901587,Kyara
1878,9,Uttar Pradesh,99901422,Lakhawati
1879,9,Uttar Pradesh,34024,Lal Bahadur Shastri Hospital Ramnagar Varanasi
1880,9,Uttar Pradesh,99901270,Laxman Das Jatia Rajkiya Mahila Chikitshalya
1881,9,Uttar Pradesh,34013,LOK BANDHU RAJNARAYAN COMBINED HOSPITAL
1882,9,Uttar Pradesh,34012,MAHARANA PRATAP DISTRICT COMBINED HOSPITAL
1883,9,Uttar Pradesh,99900856,Makdi Kheda
1884,9,Uttar Pradesh,99900511,Malihabad
1885,9,Uttar Pradesh,34031,Malkhan Singh District Hospital
1886,9,Uttar Pradesh,34035,Manyawar kanshiram combined hospital and trauma center
1887,9,Uttar Pradesh,431,Muzaffarnagar Medical College Muzaffarnagar
1888,9,Uttar Pradesh,99901456,Nadigaon
1889,9,Uttar Pradesh,99900155,Nagareeya Peer Bahoda
1890,9,Uttar Pradesh,99900510,Nagram
1891,9,Uttar Pradesh,99900859,Narayan Purwa
1892,9,Uttar Pradesh,34041,NEHRU HOSPITAL BRD MEDICAL COLLEGE GORAKHPUR
1893,9,Uttar Pradesh,34015,Netaji Subhash Chandra Bose District Hospital Gorakhpur
1894,9,Uttar Pradesh,99901423,Pahasu
1895,9,Uttar Pradesh,99900344,Pali
1896,9,Uttar Pradesh,34034,PANDIT DEEN DAYAL UPADHYAY DISTRICT HOSPITAL MORADABAD
1897,9,Uttar Pradesh,34007,Pandit Deen Dayal Upadhyay Government Hospital
1898,9,Uttar Pradesh,99901389,Parashrampur
1899,9,Uttar Pradesh,99901814,Parasiya Chandaur
1900,9,Uttar Pradesh,99901400,Phakharpur
1901,9,Uttar Pradesh,99900064,Phc Annewa
1902,9,Uttar Pradesh,99900069,Phc Ariauna
1903,9,Uttar Pradesh,99900068,Phc Badagoan Ebrahimpur
1904,9,Uttar Pradesh,99900044,Phc Baggul Sher Khan
1905,9,Uttar Pradesh,99900347,Phc Chargawan
1906,9,Uttar Pradesh,37219,Phc Chiraigaon
1907,9,Uttar Pradesh,99900158,Phc Haswar
1908,9,Uttar Pradesh,99900066,Phc Jamunipur
1909,9,Uttar Pradesh,99901009,Phc Kashiram Colony
1910,9,Uttar Pradesh,99900504,Phc Katara Bakkash
1911,9,Uttar Pradesh,99901393,Phc Kharela
1912,9,Uttar Pradesh,99900065,Phc Mundera
1913,9,Uttar Pradesh,99900232,Phc Obra
1914,9,Uttar Pradesh,99900164,Phc Purkaji
1915,9,Uttar Pradesh,99900320,Phc Saltauwa
1916,9,Uttar Pradesh,99900349,Phc Sardar Nagar
1917,9,Uttar Pradesh,99900075,Phc Sikanderpur
1918,9,Uttar Pradesh,99900076,Phc Tarakhurd
1919,9,Uttar Pradesh,99900073,Phc Uthrethu
1920,9,Uttar Pradesh,99900346,Pipraeach
1921,9,Uttar Pradesh,34018,PL SHARMA DISTRICT HOSPITAL MEERUT
1922,9,Uttar Pradesh,34030,Pt Deen Dayal Upadhyay Joint Hospital Aligarh
1923,9,Uttar Pradesh,99900864,Rail Bazar
1924,9,Uttar Pradesh,99900119,Rampura
1925,9,Uttar Pradesh,99900231,Renukoot Pipri
1926,9,Uttar Pradesh,99901443,Sahabganj
1927,9,Uttar Pradesh,99901758,Sahpau
1928,9,Uttar Pradesh,99901434,Sarai Akil
1929,9,Uttar Pradesh,99900084,Saughat
1930,9,Uttar Pradesh,34017,SBD district hospital saharanpur
1931,9,Uttar Pradesh,99901817,Sidhua
1932,9,Uttar Pradesh,34026,S.S.P.G. Divisional District Hospital Varanasi
1933,9,Uttar Pradesh,34040,Swaroop Rani Nehru Hospital Prayagraj (Motilal Nehru Medical College)
1934,9,Uttar Pradesh,34020,Tej Bahadur Sapru Hospital
1935,9,Uttar Pradesh,99901440,Thnabhawan
1936,9,Uttar Pradesh,99900605,Trauma Centre
1937,9,Uttar Pradesh,37218,Uchc Chaukaghat
1938,9,Uttar Pradesh,37215,Uchc Durgakund
1939,9,Uttar Pradesh,99900439,UCHC Kashividhyapeeth
1940,9,Uttar Pradesh,37216,Uchc Shivpur
1941,9,Uttar Pradesh,34011,UHM District Male Hospital Kanpur Nagar
1942,9,Uttar Pradesh,99901331,Uhwc Abhisheknagar Jharana Tola
1943,9,Uttar Pradesh,99901332,Uhwc Ali Nagar Deewan Bazar
1944,9,Uttar Pradesh,99901033,Uhwc Baba Raghavdas Nagar Shivpur Shahbajganj
1945,9,Uttar Pradesh,99900933,Uhwc Bada Chandganj
1946,9,Uttar Pradesh,99900820,Uhwc Bakarganj
1947,9,Uttar Pradesh,99900822,Uhwc Bara Sirohi
1948,9,Uttar Pradesh,99900935,Uhwc Baraura Husainbari
1949,9,Uttar Pradesh,99900823,Uhwc Barra Gaon
1950,9,Uttar Pradesh,99901334,Uhwc Budh Vihar Civil Line
1951,9,Uttar Pradesh,99901468,Uhwc Canttoment
1952,9,Uttar Pradesh,99900937,Uhwc C Block Rajajipuram
1953,9,Uttar Pradesh,99900830,Uhwc Chhatmara
1954,9,Uttar Pradesh,99900831,Uhwc Chudi Wali Gali
1955,9,Uttar Pradesh,99900832,Uhwc Damodar Nagar
1956,9,Uttar Pradesh,99900939,Uhwc Dhawan Telco Road
1957,9,Uttar Pradesh,99901335,Uhwc Divya Nagar Rampur
1958,9,Uttar Pradesh,99901336,Uhwc Dwarikapuri Coloby Nathmalpur
1959,9,Uttar Pradesh,99901337,Uhwc Ganga Nagar Jatepur Gorakhpur
1960,9,Uttar Pradesh,99901339,Uhwc Gayatri Nagar Bichchiya
1961,9,Uttar Pradesh,99900836,Uhwc Goba Garden
1962,9,Uttar Pradesh,99900837,Uhwc Gujaini Gaon Ravidashpuram
1963,9,Uttar Pradesh,99901340,Uhwc Gulharia Shahpur Gorakhpur
1964,9,Uttar Pradesh,99900941,Uhwc Hajji Tola
1965,9,Uttar Pradesh,99900942,Uhwc Hansh Khera
1966,9,Uttar Pradesh,99901029,Uhwc Hansupur Turkmanpur
1967,9,Uttar Pradesh,99900944,Uhwc Hardaasi Kheda
1968,9,Uttar Pradesh,99900945,Uhwc Hariharpur Mallak Road
1969,9,Uttar Pradesh,99901341,Uhwc Indira Nagar
1970,9,Uttar Pradesh,99900295,Uhwc Johra Bag Bahraich
1971,9,Uttar Pradesh,99901342,Uhwc Kajakpur Taramanda
1972,9,Uttar Pradesh,99900847,Uhwc Kakadev Navin Ngar
1973,9,Uttar Pradesh,99900391,Uhwc Khatta Road
1974,9,Uttar Pradesh,99900200,Uhwc Khwajajahanpur
1975,9,Uttar Pradesh,99900850,Uhwc Kidwai Nagar Dakshni
1976,9,Uttar Pradesh,99900947,Uhwc Kothari Bandhu
1977,9,Uttar Pradesh,99900851,Uhwc Koyla Nagar
1978,9,Uttar Pradesh,99900853,Uhwc Lakshmi Purwa
1979,9,Uttar Pradesh,99900855,Uhwc Mahadev Nagar
1980,9,Uttar Pradesh,99901346,Uhwc Mahadevpuram Colony Rampur
1981,9,Uttar Pradesh,99901347,Uhwc Mahewa Betaihata
1982,9,Uttar Pradesh,99900201,Uhwc Matalupur
1983,9,Uttar Pradesh,99901349,Uhwc Mirzapur Humayunpur
1984,9,Uttar Pradesh,99901350,Uhwc Mohanapur Shivpur Sahbajganj
1985,9,Uttar Pradesh,99901351,Uhwc Moharipur Gorakhnath
1986,9,Uttar Pradesh,99901352,Uhwc Nanda Nagar Jharna Tola
1987,9,Uttar Pradesh,99900949,Uhwc Naya Gaon
1988,9,Uttar Pradesh,99900950,Uhwc Nishatganj
1989,9,Uttar Pradesh,99900951,Uhwc Pakka Bagh
1990,9,Uttar Pradesh,99900862,Uhwc Pashupati Nagar
1991,9,Uttar Pradesh,99901354,Uhwc Purana Gorakhpur Nathmalpur
1992,9,Uttar Pradesh,99900863,Uhwc Purana Kanpur
1993,9,Uttar Pradesh,99901356,Uhwc Ramnagar Colony Mohaddipur
1994,9,Uttar Pradesh,99900389,Uhwc Shahpeer Gate
1995,9,Uttar Pradesh,99901359,Uhwc Shakti Nagar Shahpur
1996,9,Uttar Pradesh,99900872,Uhwc Shiv Katra
1997,9,Uttar Pradesh,99901360,Uhwc Shiv Nagar Jatepur
1998,9,Uttar Pradesh,99901365,Uhwc Surajkund Jafra Bazar
1999,9,Uttar Pradesh,99900873,Uhwc Sutarganj
2000,9,Uttar Pradesh,99900874,Uhwc Swaraj Nagar
2001,9,Uttar Pradesh,99901367,Uhwc Urwarak Nagar Gorakhnath
2002,9,Uttar Pradesh,99901368,Uhwc Vishnupuram Shahpur
2003,9,Uttar Pradesh,99900878,Uhwc Vishnu Puri
2004,9,Uttar Pradesh,99901424,Unchagaon
2005,9,Uttar Pradesh,99901463,Uphc Abbu Sarai
2006,9,Uttar Pradesh,99900398,Uphc Abullapur
2007,9,Uttar Pradesh,99900428,Uphc Adampur
2008,9,Uttar Pradesh,99900033,Uphc Adhiyari Bagh
2009,9,Uttar Pradesh,99900028,Uphc Agra Road
2010,9,Uttar Pradesh,99900880,Uphc Ahirwan
2011,9,Uttar Pradesh,99900241,Uphc Ajeetpur Jwalanagar
2012,9,Uttar Pradesh,99900166,Uphc Allapur
2013,9,Uttar Pradesh,99900996,Uphc Aman Vihar
2014,9,Uttar Pradesh,99900520,Uphc Aonla
2015,9,Uttar Pradesh,99901014,Uphc Asfak Nagar
2016,9,Uttar Pradesh,99900299,Uphc Atarra
2017,9,Uttar Pradesh,99900963,Uphc Aurangabad
2018,9,Uttar Pradesh,99900513,Uphc Azad Nagar
2019,9,Uttar Pradesh,99900297,Uphc Azad Nagar
2020,9,Uttar Pradesh,99900271,Uphc Bada Baghada
2021,9,Uttar Pradesh,99900427,Uphc Badi Bazar
2022,9,Uttar Pradesh,99900240,Uphc Bag Chote Sahab Rmc
2023,9,Uttar Pradesh,99900120,Uphc Baghaura
2024,9,Uttar Pradesh,99900092,Uphc Bahadurganj Ujhani
2025,9,Uttar Pradesh,99900080,Uphc Baheri
2026,9,Uttar Pradesh,99900614,Uphc Bajardiha
2027,9,Uttar Pradesh,99900310,Uphc Bakarganj
2028,9,Uttar Pradesh,99900192,Uphc Bangla Gaon
2029,9,Uttar Pradesh,99900304,Uphc Bankhana
2030,9,Uttar Pradesh,99900341,Uphc Baraula
2031,9,Uttar Pradesh,99900217,Uphc Barawan Kala
2032,9,Uttar Pradesh,99900239,Uphc Bareilly Gate
2033,9,Uttar Pradesh,99900227,Uphc Barkhandi
2034,9,Uttar Pradesh,99901015,Uphc Beniya
2035,9,Uttar Pradesh,99900885,Uphc Benjhawar
2036,9,Uttar Pradesh,99900027,Uphc Betiyahata
2037,9,Uttar Pradesh,99900202,Uphc Bhadeshra
2038,9,Uttar Pradesh,99900101,Uphc Bhangel
2039,9,Uttar Pradesh,99900203,Uphc Bharau Ka Pura
2040,9,Uttar Pradesh,99900964,Uphc Bharwara Stp Plant
2041,9,Uttar Pradesh,99900366,Uphc Bhatipura
2042,9,Uttar Pradesh,99900149,Uphc Bhim Nagar
2043,9,Uttar Pradesh,99900367,Uphc Bhogaon
2044,9,Uttar Pradesh,99900176,Uphc Bhola Ka Pura
2045,9,Uttar Pradesh,99900022,Uphc Bichhiya
2046,9,Uttar Pradesh,99900238,Uphc Bilaspur Gate
2047,9,Uttar Pradesh,99900886,Uphc Birhana Road  Mtc
2048,9,Uttar Pradesh,99900882,Uphc B N Bhalla
2049,9,Uttar Pradesh,99900161,Uphc Budhana Uphc
2050,9,Uttar Pradesh,99900440,Uphc Cantoment
2051,9,Uttar Pradesh,99900156,Uphc C B Ganj
2052,9,Uttar Pradesh,99900888,Uphc Chacha Nehru
2053,9,Uttar Pradesh,99900097,Uphc Chakiyawa Dhala
2054,9,Uttar Pradesh,99900111,Uphc Chamri
2055,9,Uttar Pradesh,99900085,Uphc Chandpur
2056,9,Uttar Pradesh,99900298,Uphc Chhabi Talab
2057,9,Uttar Pradesh,99900034,Uphc Chhotekazipur
2058,9,Uttar Pradesh,99900965,Uphc Chittwapur Hp
2059,9,Uttar Pradesh,99900966,Uphc Chittwapur Ufwc
